method,robustness_axis,robustness_value,feedback_noise,feedback_delay_windows,contamination_ratio,query_rate,id_accuracy_mean,id_accuracy_std,gain_mean,gain_std,gain_worst,negative_transfer_rate,ece_mean,brier_mean,oem_0_9_mean,collapse_rate,accept_rate_mean,runtime_sec_mean,peak_memory_mb_mean
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.3,0.01,0.787495238095238,0.06449078111767027,0.045914285714285706,0.03229097999693664,0.0,0.0,0.12054649205207825,0.33156695067882536,0.07543809523809525,0.0,0.25,1.724658155441284,1538.6994140625
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.3,0.02,0.7791190476190476,0.06492267997282142,0.03753809523809524,0.02531161689423673,0.0,0.0,0.12552981399070648,0.34438991993665696,0.07779047619047619,0.0,0.18666666666666668,1.7146114428838095,1538.9410807291667
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.3,0.05,0.7912619047619048,0.06353661063820634,0.04968095238095238,0.03347999672377485,0.0,0.0,0.1179217948634,0.32534471303224566,0.07387142857142857,0.0,0.22000000000000003,1.7233067194620768,1538.6452473958334
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.3,0.1,0.7901857142857143,0.06456355013186495,0.0486047619047619,0.031191463026041324,0.008428571428571452,0.0,0.11834003441802093,0.3275769278407097,0.07414761904761905,0.0,0.18666666666666668,1.7364895025889078,1538.6910807291667
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.5,0.0,0.7434466666666667,0.08248411647865526,0.0,0.0,0.0,0.0,0.15039529338161148,0.40092562486728034,0.09031333333333333,0.0,0.0,0.8887562990188599,785.7729166666667
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.5,0.001,0.7530266666666667,0.08031947817754195,0.00958,0.01688103199983077,0.0,0.0,0.14440955682555837,0.38640641123056413,0.08793333333333334,0.0,0.03333333333333333,1.6760718107223511,1538.6994140625
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.5,0.005,0.7607333333333333,0.0788926697059577,0.017286666666666665,0.021905923200458085,0.0,0.0,0.14000275507698456,0.37510894735654193,0.0864,0.0,0.09333333333333334,1.696043848991394,1538.9410807291667
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.5,0.01,0.76854,0.07668112477364772,0.025093333333333342,0.02340078002433095,0.0,0.0,0.13580817837367454,0.36358103702465694,0.08470666666666667,0.0,0.16333333333333336,1.711200753847758,1539.0702473958333
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.5,0.02,0.7568,0.08232016554388366,0.013353333333333332,0.020413631911448096,0.0,0.0,0.14267199189196028,0.38104712863763174,0.08743333333333334,0.0,0.10666666666666667,1.6962513367335001,1538.9785807291667
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.5,0.05,0.7657066666666666,0.07491651874993385,0.02226,0.026066395330333676,0.0,0.0,0.13691896074275176,0.36687047630548475,0.08446666666666666,0.0,0.09666666666666668,1.7063484112421672,1538.8244140625
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.5,0.1,0.76312,0.07317121348425637,0.01967333333333333,0.023353149877380616,0.0,0.0,0.13811710336685182,0.3697693352897962,0.08469333333333333,0.0,0.07,1.7187688827514649,1538.7452473958333
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.0,0.0,0.74131,0.0820067968167147,0.0,0.0,0.0,0.0,0.15103371105675892,0.4044675270716349,0.09135666666666667,0.0,0.0,0.8870816628138224,785.5479166666667
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.0,0.001,0.74891,0.08090381411238308,0.007599999999999999,0.014659397362595873,0.0,0.0,0.1455908185188969,0.3929063235719999,0.08875999999999999,0.0,0.3333333333333333,0.9352315584818522,1538.6119140625
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.0,0.005,0.76194,0.07716726838721731,0.020630000000000006,0.01664721474063124,0.0,0.0,0.1367254020925363,0.37210075557231903,0.08353666666666666,0.0,0.7166666666666667,0.9305560270945231,1538.7202473958334
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.0,0.01,0.7646733333333333,0.07561240517330438,0.023363333333333344,0.015588777646298874,0.0,0.0,0.1349247514668107,0.36797727445761363,0.08288666666666668,0.0,0.8666666666666667,0.9295161565144857,1538.6160807291667
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.0,0.02,0.7679133333333332,0.07120962610893777,0.026603333333333343,0.013199307278932421,0.011199999999999988,0.0,0.13233688121790688,0.36258666416009266,0.08138666666666668,0.0,0.95,0.9356000264485677,1538.5660807291667
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.0,0.05,0.7679133333333332,0.07120962610893777,0.026603333333333343,0.013199307278932421,0.011199999999999988,0.0,0.13233688121790688,0.36258666416009266,0.08138666666666668,0.0,0.9166666666666666,0.9311942497889201,1538.5285807291666
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.0,0.1,0.7679133333333332,0.07120962610893777,0.026603333333333343,0.013199307278932421,0.011199999999999988,0.0,0.13233688121790688,0.36258666416009266,0.08138666666666668,0.0,0.9333333333333333,0.9375636339187622,1538.6619140625
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.1,0.0,0.7409777777777777,0.0822521349750925,0.0,0.0,0.0,0.0,0.151413290816711,0.4052930245796839,0.09166296296296292,0.0,0.0,0.8920243660608927,785.58125
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.1,0.001,0.7431259259259259,0.08083785248039864,0.0021481481481481473,0.009472657132444811,0.0,0.0,0.14982469181070723,0.40167860289414725,0.09061481481481483,0.0,0.11666666666666667,0.9299878358840943,1538.8202473958333
fb_gate_tent,feedback_delay_windows,5,0.0,5,0.1,0.005,0.7550666666666667,0.07637221817396865,0.01408888888888888,0.017299588923623342,0.0,0.0,0.14175159130863568,0.38267410298188526,0.0862111111111111,0.0,0.48333333333333334,0.9230456272761027,1538.8202473958333
