method,robustness_axis,robustness_value,feedback_noise,feedback_delay_windows,contamination_ratio,query_rate,id_accuracy_mean,id_accuracy_std,gain_mean,gain_std,gain_worst,negative_transfer_rate,ece_mean,brier_mean,oem_0_9_mean,collapse_rate,accept_rate_mean,runtime_sec_mean,peak_memory_mb_mean
fb_gate_tent,feedback_noise,0.05,0.05,0,0.5,0.005,0.51628,0.11095514595453919,0.048966666666666665,0.03406051747367784,0.008399999999999963,0.0,0.22804750980819266,0.6956662774085999,0.08444666666666666,0.0,0.25333333333333335,1.679017726580302,1539.7029296875
fb_gate_tent,feedback_noise,0.05,0.05,0,0.5,0.01,0.5168866666666667,0.11154075405918662,0.04957333333333333,0.032630881642726255,0.007199999999999984,0.0,0.22813955052892368,0.6954548776149749,0.08546666666666666,0.0,0.3333333333333333,1.6774272441864013,1539.7445963541666
fb_gate_tent,feedback_noise,0.05,0.05,0,0.5,0.02,0.52846,0.10754235284376294,0.06114666666666667,0.03722197842889225,0.0026000000000000467,0.0,0.22258958957170447,0.6795015652974447,0.08358666666666667,0.0,0.32,1.6745320320129395,1539.5987630208333
fb_gate_tent,feedback_noise,0.05,0.05,0,0.5,0.05,0.5279200000000001,0.10786686046329014,0.060606666666666656,0.03542590064884179,0.008599999999999941,0.0,0.22158578208178284,0.679483966032664,0.08341333333333334,0.0,0.19,1.6864503304163614,1539.6404296875
fb_gate_tent,feedback_noise,0.05,0.05,0,0.5,0.1,0.5144133333333333,0.11366104398403275,0.04709999999999999,0.03393668546999921,0.0,0.0,0.22836254837264616,0.6995437641938528,0.08532000000000001,0.0,0.13666666666666666,1.7003281434377036,1539.6987630208334
fb_gate_tent,feedback_noise,0.1,0.1,0,0.0,0.0,0.4727366666666667,0.12893535531643255,0.0,0.0,0.0,0.0,0.2490895438816398,0.756009844938914,0.08818,0.0,0.0,0.68748992284139,786.3139322916667
fb_gate_tent,feedback_noise,0.1,0.1,0,0.0,0.001,0.53333,0.10234986363550708,0.06059333333333332,0.05396411919895978,0.0,0.0,0.21130085611476254,0.6691873590151469,0.07853333333333333,0.0,0.14333333333333334,1.6871763626734415,1539.4487630208334
fb_gate_tent,feedback_noise,0.1,0.1,0,0.0,0.005,0.58746,0.07819377168953089,0.11472333333333333,0.06174809606632493,0.037699999999999956,0.0,0.18208446974513431,0.5929808537165324,0.07179,0.0,0.44,1.6770716905593872,1539.4654296875
fb_gate_tent,feedback_noise,0.1,0.1,0,0.0,0.01,0.5932333333333334,0.07543023876099175,0.12049666666666667,0.06486690609044897,0.03969999999999996,0.0,0.17845517334702116,0.5854986310005188,0.07089333333333332,0.0,0.5233333333333333,1.6753517707188925,1539.4695963541667
fb_gate_tent,feedback_noise,0.1,0.1,0,0.0,0.02,0.5911133333333333,0.07359628801234071,0.11837666666666664,0.06746597448079794,0.03149999999999997,0.0,0.17935088385355968,0.5881356209516525,0.07147333333333333,0.0,0.45,1.6768044630686443,1539.4820963541667
